halo, total_mass, baryon_mass, particle_mass, star_mass 
[4489, 64962934.872 Msun, 84223.8209335 Msun, 64878711.0511 Msun, 0]
[4490, 74718049.334 Msun, 617127.140097 Msun, 74100922.1939 Msun, 3966472000944879551721509982424231051264L]
[4491, 58058243.6938 Msun, 238874.259691 Msun, 57819369.4341 Msun, 0]
[4492, 662380003.659 Msun, 23832550.4451 Msun, 638547453.214 Msun, 7044780722626687072154764094901890056192L]
[4493, 530171605.214 Msun, 121152366.159 Msun, 409019239.055 Msun, 1499230179585073694884331016568226971648L]
[4494, 1119430929.64 Msun, 958242988.6 Msun, 161187941.042 Msun, 0]
[4495, 592891151.642 Msun, 85216347.6033 Msun, 507674804.039 Msun, 149037212231416724803920980653566328832L]
[4496, 82979257.0419 Msun, 2469412.14669 Msun, 80509844.8952 Msun, 0]
[4497, 337021447.064 Msun, 8687106.05447 Msun, 328334341.009 Msun, 149043342531677861000982040710677004288L]
[4498, 128401125.352 Msun, 922050.139976 Msun, 127479075.212 Msun, 482879920131733426635192859006525767680L]
[4499, 66036813.7822 Msun, 149625.357229 Msun, 65887188.4249 Msun, 0]
[4500, 68091864.6991 Msun, 1364278.4626 Msun, 66727586.2365 Msun, 0]
[4501, 152457036.652 Msun, 3706624.00905 Msun, 148750412.643 Msun, 0]
[4502, 292121649.907 Msun, 1008031.00209 Msun, 291113618.905 Msun, 0]
[4503, 658631872.061 Msun, 308522583.694 Msun, 350109288.366 Msun, 0]
[4504, 1297127777.91 Msun, 690360616.517 Msun, 606767161.392 Msun, 0]
[4505, 90820136.7385 Msun, 2914525.65116 Msun, 87905611.0873 Msun, 0]
[4506, 803999625.899 Msun, 7615464.38965 Msun, 796384161.51 Msun, 714546021366112381560851855773865607168L]
[4507, 57874736.5524 Msun, 55367.1182612 Msun, 57819369.4341 Msun, 0]
[4508, 4461280148.66 Msun, 64678759.7446 Msun, 4396601388.91 Msun, 23347516537933432166718611862968116183040L]
[4509, 1919758303.91 Msun, 109321126.947 Msun, 1810437176.96 Msun, 4122055632911793187770820308446457364480L]
[4510, 285821401.094 Msun, 72024519.5255 Msun, 213796881.568 Msun, 0]
[4511, 80091157.6312 Msun, 4455589.33277 Msun, 75635568.2984 Msun, 0]
[4512, 901098066.268 Msun, 20117658.4306 Msun, 880980407.838 Msun, 1152606063990015598667302385409218052096L]
[4513, 5868636818.22 Msun, 77809986.3971 Msun, 5790826831.82 Msun, 7984645156349028162891759642183932575744L]
[4514, 69159868.5732 Msun, 2264202.77442 Msun, 66895665.7988 Msun, 0]
[4515, 509237074.095 Msun, 27371841.8483 Msun, 481865232.246 Msun, 296684909614733792507977357617086332928L]
[4516, 58718382.0 Msun, 58614.7543841 Msun, 58659767.2457 Msun, 0]
[4517, 55807839.0187 Msun, 173503.894585 Msun, 55634335.1241 Msun, 0]
[4518, 1025992214.86 Msun, 63194232.0285 Msun, 962797982.831 Msun, 76056762855159176491270563631860809728L]
[4519, 58701659.692 Msun, 209972.008665 Msun, 58491687.6834 Msun, 0]
[4520, 730093630.4 Msun, 52886339.6106 Msun, 677207290.79 Msun, 364095337164425544247325932454873661440L]
[4521, 116831842.086 Msun, 16824.784006 Msun, 116815017.302 Msun, 0]
[4522, 724372312.999 Msun, 35750346.221 Msun, 688621966.778 Msun, 0]
[4523, 1190853157.98 Msun, 45492301.486 Msun, 1145360856.49 Msun, 7490859069780618692559275131674719944704L]
[4524, 413167656.437 Msun, 48381819.3345 Msun, 364785837.103 Msun, 440246618754155676989428492412318121984L]
[4525, 361850103.328 Msun, 15942622.158 Msun, 345907481.17 Msun, 0]
[4526, 62225053.3444 Msun, 35615.2902639 Msun, 62189438.0541 Msun, 0]
[4527, 1354282787.51 Msun, 71235804.6566 Msun, 1283046982.86 Msun, 190860389658824156925089318220320473088L]
[4528, 1266998466.8 Msun, 826294274.487 Msun, 440704192.316 Msun, 0]
[4529, 74636944.9596 Msun, 177698.856951 Msun, 74459246.1027 Msun, 0]
[4530, 78160159.5122 Msun, 339322.163349 Msun, 77820837.3488 Msun, 0]
[4531, 121235787.187 Msun, 717472.843637 Msun, 120518314.344 Msun, 344716764802210483352382153248936558592L]
[4532, 1306136471.89 Msun, 1228483897.12 Msun, 77652574.7735 Msun, 0]
[4533, 323433936.195 Msun, 10724651.5818 Msun, 312709284.613 Msun, 161655663068097971010173925072908058624L]
[4534, 55754876.6483 Msun, 288621.086475 Msun, 55466255.5618 Msun, 0]
[4535, 569456414.212 Msun, 8406835.22595 Msun, 561049578.986 Msun, 0]
[4536, 57057078.9503 Msun, 414266.452329 Msun, 56642812.498 Msun, 0]
[4537, 168958094.072 Msun, 1214690.8882 Msun, 167743403.184 Msun, 0]
[4538, 318018580.998 Msun, 7978411.80726 Msun, 310040169.191 Msun, 201737304485231702641994350193549508608L]
[4539, 673166074.19 Msun, 254143725.355 Msun, 419022348.835 Msun, 0]
[4540, 336568480.893 Msun, 3771337.44421 Msun, 332797143.448 Msun, 0]
[4541, 64018724.607 Msun, 316570.492132 Msun, 63702154.1149 Msun, 0]
[4542, 106937666.811 Msun, 543326.038242 Msun, 106394340.772 Msun, 0]
[4543, 57849826.8336 Msun, 111617.580039 Msun, 57738209.2536 Msun, 11870254237543188924580964471180066029568L]
[4544, 269445650.94 Msun, 1847746.51202 Msun, 267597904.428 Msun, 364517976046144654978771156264959344640L]
[4545, 320853576.599 Msun, 3396601.54713 Msun, 317456975.052 Msun, 912524876330204539896073166657859616768L]
[4546, 55297414.222 Msun, 1007715.59631 Msun, 54289698.6256 Msun, 0]
[4547, 56544976.612 Msun, 70243.6763883 Msun, 56474732.9356 Msun, 0]
[4548, 1830392772.58 Msun, 200128736.135 Msun, 1630264036.45 Msun, 131500492458821510493227961598628331520L]
[4549, 4718832213.28 Msun, 205917889.012 Msun, 4512914324.26 Msun, 27382711590136446269802793546006336110592L]
[4550, 431725557.664 Msun, 75901725.599 Msun, 355823832.065 Msun, 0]
[4551, 60516610.623 Msun, 344127.316546 Msun, 60172483.3064 Msun, 0]
[4552, 65050298.0524 Msun, 171587.001312 Msun, 64878711.0511 Msun, 0]
[4553, 1075094772.35 Msun, 88661734.0931 Msun, 986433038.259 Msun, 1953746724038622296498879917862745538560L]
[4554, 4905834585.95 Msun, 216814176.037 Msun, 4689020409.91 Msun, 12240140099498777298982314819586793406464L]
[4555, 87907015.1858 Msun, 2858756.65771 Msun, 85048258.5281 Msun, 0]
[4556, 140703540.502 Msun, 4559109.81168 Msun, 136144430.691 Msun, 0]
[4557, 900631451.981 Msun, 685658087.949 Msun, 214973364.032 Msun, 0]
[4558, 238808023.097 Msun, 471794.337564 Msun, 238336228.76 Msun, 0]
[4559, 56394671.6371 Msun, 88018.2637909 Msun, 56306653.3733 Msun, 0]
[4560, 63766235.1679 Msun, 904478.864499 Msun, 62861756.3034 Msun, 0]
[4561, 413620987.331 Msun, 6573375.58966 Msun, 407047611.741 Msun, 252511698279537154189110608762769506304L]
[4562, 715451167.148 Msun, 66974763.8008 Msun, 648476403.347 Msun, 719136073250812781826839969074388140032L]
[4563, 1356795963.41 Msun, 690360616.517 Msun, 666435346.895 Msun, 0]
[4564, 3804233207.23 Msun, 3106538997.15 Msun, 697694210.08 Msun, 0]
[4565, 475324563.487 Msun, 12265369.327 Msun, 463059194.16 Msun, 0]
[4566, 567520344.216 Msun, 102215128.468 Msun, 465305215.748 Msun, 7139881972878979081068817294500946771968L]
[4567, 578044583.511 Msun, 421258.383194 Msun, 577623325.127 Msun, 871404554525051850572937385560686723072L]
[4568, 100509555.13 Msun, 502259.894192 Msun, 100007295.236 Msun, 0]
[4569, 255100771.986 Msun, 4184105.49908 Msun, 250916666.486 Msun, 951252478732170020440570802816287768576L]
[4570, 226575045.701 Msun, 5382341.703 Msun, 221192703.998 Msun, 0]
[4571, 57694724.0582 Msun, 43434.1864089 Msun, 57651289.8718 Msun, 0]
[4572, 63795716.9851 Msun, 93562.8702099 Msun, 63702154.1149 Msun, 0]
[4573, 427871902.866 Msun, 7566687.33273 Msun, 420305215.533 Msun, 545600083575602895351152249219313565696L]
[4574, 56163708.2017 Msun, 697452.639877 Msun, 55466255.5618 Msun, 0]
[4575, 139063040.327 Msun, 1573958.3582 Msun, 137489081.968 Msun, 0]
[4576, 671890934.532 Msun, 599571.925794 Msun, 671291362.607 Msun, 298075867587992208057863397957838045184L]
[4577, 281576658.009 Msun, 211653.717338 Msun, 281365004.291 Msun, 0]
[4578, 700967376.842 Msun, 38501295.8097 Msun, 662466081.032 Msun, 464167760009019357832751023021168263168L]
[4579, 68655257.9316 Msun, 78929.5229028 Msun, 68576328.4087 Msun, 0]
[4580, 1680411273.04 Msun, 708407252.889 Msun, 972004020.155 Msun, 0]
[4581, 68273298.3867 Msun, 32996.0894642 Msun, 68240302.2972 Msun, 0]
[4582, 171638006.978 Msun, 533012.548095 Msun, 171104994.43 Msun, 0]
[4583, 186157120.854 Msun, 597284.06546 Msun, 185559836.789 Msun, 0]
[4584, 1331540491.33 Msun, 76639716.6024 Msun, 1254900774.72 Msun, 5722322541113860084047522365530563411968L]
[4585, 51415702.3841 Msun, 151657.568662 Msun, 51264044.8155 Msun, 0]
[4586, 55756781.9928 Msun, 626685.555624 Msun, 55130096.4372 Msun, 0]
[4587, 58376987.9715 Msun, 221459.412772 Msun, 58155528.5587 Msun, 0]
[4588, 59089789.4109 Msun, 93863.0406463 Msun, 58995926.3703 Msun, 0]
[4589, 236175671.307 Msun, 129277069.679 Msun, 106898601.628 Msun, 0]
[4590, 260739998.815 Msun, 43917532.2469 Msun, 216822466.568 Msun, 0]
[4591, 66437872.9201 Msun, 214525.370528 Msun, 66223347.5495 Msun, 0]
[4592, 70172499.382 Msun, 1091799.27322 Msun, 69080700.1088 Msun, 0]
[4593, 1324630742.69 Msun, 61073619.5853 Msun, 1263557123.11 Msun, 3550221498866412554163165463023330525184L]
[4594, 130981382.12 Msun, 6938945.94215 Msun, 124042436.178 Msun, 0]
[4595, 54882372.5076 Msun, 88435.1950327 Msun, 54793937.3126 Msun, 0]
[4596, 64816935.3686 Msun, 106303.879811 Msun, 64710631.4888 Msun, 0]
[4597, 1185796265.88 Msun, 13913331.9053 Msun, 1171882933.98 Msun, 2069350223833168766253570678665993256960L]
[4598, 65808005.7346 Msun, 256976.43433 Msun, 65551029.3003 Msun, 0]
[4599, 5073483517.62 Msun, 105120916.194 Msun, 4968362601.43 Msun, 5878098718477083662737626258056650162176L]
[4600, 423636349.282 Msun, 23323300.7545 Msun, 400313048.527 Msun, 229882091426819327966973086182089424896L]
[4601, 295215061.571 Msun, 34187501.3064 Msun, 261027560.265 Msun, 0]
[4602, 61662994.7102 Msun, 1658766.01368 Msun, 60004228.6965 Msun, 0]
[4603, 153951173.348 Msun, 5873078.95451 Msun, 148078094.394 Msun, 0]
[4604, 281191371.387 Msun, 9844305.23538 Msun, 271347066.152 Msun, 132533058945728894028887367041773731840L]
[4605, 71095736.2293 Msun, 838479.184324 Msun, 70257257.0449 Msun, 0]
[4606, 1015761225.21 Msun, 44935460.7467 Msun, 970825764.466 Msun, 2001732947847112389405375276994233630720L]
[4607, 234756420.698 Msun, 8762651.46488 Msun, 225993769.233 Msun, 188968518172302274985231559534042939392L]
[4608, 257189712.607 Msun, 9080815.95713 Msun, 248108896.65 Msun, 4726133357332599347812866835959775232000L]
[4609, 95862045.0615 Msun, 1569410.60641 Msun, 94292634.4551 Msun, 0]
[4610, 8538815503.67 Msun, 130260316.271 Msun, 8408555187.4 Msun, 8766910434048804536100028019141934841856L]
[4611, 51719022.6439 Msun, 118597.015221 Msun, 51600425.6287 Msun, 0]
[4612, 55096799.8274 Msun, 639021.639495 Msun, 54457778.1879 Msun, 0]
[4613, 574470662.139 Msun, 6749637.52455 Msun, 567721024.615 Msun, 2905268160749758837464600591949746929664L]
[4614, 396941718.502 Msun, 152218221.942 Msun, 244723496.561 Msun, 0]
[4615, 56576917.9519 Msun, 774503.265455 Msun, 55802414.6864 Msun, 0]
[4616, 52234768.2764 Msun, 298183.523032 Msun, 51936584.7533 Msun, 0]
[4617, 58871912.705 Msun, 548304.583924 Msun, 58323608.121 Msun, 0]
[4618, 80721710.0445 Msun, 715838.38566 Msun, 80005871.6588 Msun, 0]
[4619, 434472349.908 Msun, 6187949.57905 Msun, 428284400.329 Msun, 2040418781615221807887805352511604260864L]
[4620, 54971587.9087 Msun, 9571.03385493 Msun, 54962016.8749 Msun, 0]
[4621, 520321569.29 Msun, 44953404.9406 Msun, 475368164.349 Msun, 412374272374562311697299334985815162880L]
[4622, 521285885.392 Msun, 12947219.6878 Msun, 508338665.704 Msun, 803481632680863976326633889026669543424L]
[4623, 57028899.335 Msun, 49927.7124617 Msun, 56978971.6226 Msun, 0]
[4624, 412966328.823 Msun, 12842355.7959 Msun, 400123973.027 Msun, 188133434716545395207034833756800155648L]
[4625, 58658532.0368 Msun, 166844.353485 Msun, 58491687.6834 Msun, 0]
[4626, 962649426.747 Msun, 690360616.517 Msun, 272288810.23 Msun, 0]
[4627, 2207198694.88 Msun, 110969718.647 Msun, 2096228976.23 Msun, 6904996872147290783185128739052741197824L]
[4628, 59084200.2598 Msun, 256405.179218 Msun, 58827795.0806 Msun, 0]
[4629, 1332924031.12 Msun, 690360616.517 Msun, 642563414.604 Msun, 0]
[4630, 88098477.0506 Msun, 7588527.54908 Msun, 80509949.5016 Msun, 0]
[4631, 477842702.266 Msun, 29189455.9134 Msun, 448653246.352 Msun, 2102495105503504143837005205961177038848L]
[4632, 56145811.1194 Msun, 175316.870723 Msun, 55970494.2487 Msun, 0]
[4633, 58963266.1395 Msun, 639658.018457 Msun, 58323608.121 Msun, 0]
[4634, 63668749.2808 Msun, 807036.739367 Msun, 62861712.5415 Msun, 0]
[4635, 130499895.636 Msun, 1750965.68649 Msun, 128748929.949 Msun, 0]
[4636, 70768872.9151 Msun, 175456.745501 Msun, 70593416.1696 Msun, 0]
[4637, 67607255.3725 Msun, 207350.886781 Msun, 67399904.4857 Msun, 0]
[4638, 62944337.448 Msun, 250660.706951 Msun, 62693676.7411 Msun, 0]
[4639, 52654486.5775 Msun, 45583.5749439 Msun, 52608903.0026 Msun, 0]
[4640, 57276755.0464 Msun, 129703.861498 Msun, 57147051.1849 Msun, 0]
[4641, 121910880.361 Msun, 2056061.86105 Msun, 119854818.5 Msun, 3035926527063515680200847247308396429312L]
[4642, 72307918.1688 Msun, 2386996.4477 Msun, 69920921.7211 Msun, 0]
[4643, 117229224.647 Msun, 582008.405341 Msun, 116647216.242 Msun, 0]
[4644, 58873729.8412 Msun, 213962.595515 Msun, 58659767.2457 Msun, 0]
[4645, 148723947.354 Msun, 2029198.74208 Msun, 146694748.612 Msun, 1259878116003402866353409157879956504576L]
[4646, 52369117.0616 Msun, 96373.1836869 Msun, 52272743.8779 Msun, 0]
[4647, 846939744.802 Msun, 481702863.295 Msun, 365236881.507 Msun, 0]
[4648, 318729535.77 Msun, 7910351.94276 Msun, 310819183.827 Msun, 79870751823265671305347349380329373696L]
[4649, 78536947.2791 Msun, 3069267.56452 Msun, 75467679.7146 Msun, 0]
[4650, 778117432.811 Msun, 60290514.5572 Msun, 717826918.253 Msun, 253208459381493356390443539624768831488L]
[4651, 72926246.3273 Msun, 988193.659223 Msun, 71938052.668 Msun, 0]
[4652, 51824624.5856 Msun, 392278.519169 Msun, 51432346.0664 Msun, 0]
[4653, 1255477150.38 Msun, 108215194.259 Msun, 1147261956.12 Msun, 2910205407974175816792285029710782529536L]
[4654, 589252527.372 Msun, 11586187.5596 Msun, 577666339.812 Msun, 956672294784852095084964784308916060160L]
[4655, 187662922.884 Msun, 1376754.1226 Msun, 186286168.762 Msun, 107662796040099883460565024026740654080L]
[4656, 2089554282.45 Msun, 1931727822.38 Msun, 157826460.064 Msun, 0]
[4657, 1344626537.06 Msun, 1228483897.12 Msun, 116142639.936 Msun, 0]
[4658, 57682239.4246 Msun, 367108.677375 Msun, 57315130.7472 Msun, 0]
[4659, 804909735.066 Msun, 19618277.2996 Msun, 785291457.766 Msun, 1049846485448223546823651533686336126976L]
[4660, 616753428.784 Msun, 67556219.3003 Msun, 549197209.484 Msun, 1164253494347980196838588076574304632832L]
[4661, 374387922.026 Msun, 11504147.0021 Msun, 362883775.024 Msun, 0]
[4662, 88971336.5647 Msun, 2746521.10048 Msun, 86224815.4643 Msun, 0]
[4663, 62297250.4855 Msun, 107812.431371 Msun, 62189438.0541 Msun, 0]
[4664, 70189474.2414 Msun, 3125728.88028 Msun, 67063745.3611 Msun, 0]
[4665, 428410721.98 Msun, 34600307.4912 Msun, 393810414.489 Msun, 0]
[4666, 578258290.49 Msun, 216216911.642 Msun, 362041378.848 Msun, 0]
[4667, 51062643.8707 Msun, 134765.569502 Msun, 50927878.3012 Msun, 0]
[4668, 66482405.3098 Msun, 90978.1979751 Msun, 66391427.1118 Msun, 0]
[4669, 56332919.5418 Msun, 194345.730765 Msun, 56138573.811 Msun, 0]
[4670, 53006181.5813 Msun, 61119.4540921 Msun, 52945062.1272 Msun, 0]
[4671, 673289338.356 Msun, 75934573.9117 Msun, 597354764.444 Msun, 0]
[4672, 226334855.55 Msun, 11361095.3576 Msun, 214973760.193 Msun, 0]
[4673, 58030342.3415 Msun, 42893.3450814 Msun, 57987448.9964 Msun, 0]
[4674, 430401834.98 Msun, 10145515.6272 Msun, 420256319.353 Msun, 782586212037766333696818871833427181568L]
[4675, 59349720.5188 Msun, 17635.0239482 Msun, 59332085.4949 Msun, 0]
[4676, 49774065.0262 Msun, 22514.5829238 Msun, 49751550.4433 Msun, 0]
[4677, 63525542.453 Msun, 663786.149617 Msun, 62861756.3034 Msun, 0]
[4678, 83788353.2741 Msun, 589036.437977 Msun, 83199316.8361 Msun, 0]
[4679, 940264284.7 Msun, 76535111.2699 Msun, 863729173.43 Msun, 940092586144778522514504553609576841216L]
[4680, 301808851.438 Msun, 11842734.7746 Msun, 289966116.663 Msun, 2062900572497392148017208797400886411264L]
[4681, 1177126207.08 Msun, 446183.026636 Msun, 1176680024.05 Msun, 5593102475627226561712625211536578707456L]
[4682, 54545027.04 Msun, 255328.414387 Msun, 54289698.6256 Msun, 0]
[4683, 53609538.1977 Msun, 328316.945897 Msun, 53281221.2518 Msun, 0]
[4684, 109843377.473 Msun, 759741.534737 Msun, 109083635.938 Msun, 0]
[4685, 62358465.0414 Msun, 505186.111897 Msun, 61853278.9295 Msun, 0]
[4686, 465159252.054 Msun, 20998165.3583 Msun, 444161086.696 Msun, 1859918369809617882452939027112435646464L]
[4687, 356130353.362 Msun, 6519005.70307 Msun, 349611347.659 Msun, 680305196459258468337322915924008763392L]
[4688, 1036268260.26 Msun, 690360616.517 Msun, 345907643.742 Msun, 0]
[4689, 76458529.8089 Msun, 150408.520852 Msun, 76308121.288 Msun, 0]
[4690, 49106151.171 Msun, 26918.9768819 Msun, 49079232.1941 Msun, 0]
[4691, 54958281.7162 Msun, 836662.652885 Msun, 54121619.0633 Msun, 0]
[4692, 1173608465.65 Msun, 87983146.2083 Msun, 1085625319.44 Msun, 0]
[4693, 428515448.969 Msun, 16107636.5034 Msun, 412407812.465 Msun, 7234734591152732735909195401652814741504L]
[4694, 193966515.222 Msun, 23702080.0239 Msun, 170264435.198 Msun, 0]
[4695, 58873585.8272 Msun, 45739.0191886 Msun, 58827846.808 Msun, 0]
[4696, 52298946.6532 Msun, 194282.337595 Msun, 52104664.3156 Msun, 0]
[4697, 70327521.7213 Msun, 238344.238669 Msun, 70089177.4826 Msun, 0]
[4698, 50452239.9561 Msun, 28371.26354 Msun, 50423868.6925 Msun, 0]
[4699, 286135041.931 Msun, 1576401.48367 Msun, 284558640.447 Msun, 0]
[4700, 115830959.168 Msun, 9436639.9887 Msun, 106394319.179 Msun, 0]
[4701, 2155843253.57 Msun, 9862784.16837 Msun, 2145980469.4 Msun, 6232929327788031827945663213708108627968L]
[4702, 347561140.38 Msun, 9385061.01561 Msun, 338176079.365 Msun, 0]
[4703, 67113076.7699 Msun, 889729.220359 Msun, 66223347.5495 Msun, 0]
[4704, 332375980.924 Msun, 32543923.1018 Msun, 299832057.822 Msun, 1293397847942891509175125464430627782656L]
[4705, 478952158.078 Msun, 8701973.51059 Msun, 470250184.567 Msun, 3604127170125521238540118198562978791424L]
[4706, 82783141.5515 Msun, 424156.02039 Msun, 82358985.5312 Msun, 0]
[4707, 114206154.574 Msun, 584370.453106 Msun, 113621784.121 Msun, 0]
[4708, 51384569.774 Msun, 120303.269901 Msun, 51264266.5041 Msun, 0]
[4709, 184426619.073 Msun, 2228373.53066 Msun, 182198245.542 Msun, 0]
[4710, 449815339.671 Msun, 3954897.76561 Msun, 445860441.905 Msun, 893995325210016140816772329141247672320L]
[4711, 55321681.4755 Msun, 191636.76569 Msun, 55130044.7098 Msun, 0]
[4712, 376357332.756 Msun, 26198032.5256 Msun, 350159300.23 Msun, 99021702499155348061499002633246998528L]
[4713, 1915154075.36 Msun, 690360616.517 Msun, 1224793458.84 Msun, 0]
[4714, 206986750.406 Msun, 1518571.93994 Msun, 205468178.466 Msun, 149038381043528765081716220884296925184L]
[4715, 1372984424.62 Msun, 9790594.93738 Msun, 1363193829.68 Msun, 470591040021517976395803001339745665024L]
[4716, 143610325.38 Msun, 406538.293204 Msun, 143203787.087 Msun, 0]
[4717, 57240330.0295 Msun, 93278.8446247 Msun, 57147051.1849 Msun, 0]
[4718, 124948307.599 Msun, 1409829.30225 Msun, 123538478.297 Msun, 0]
[4719, 162397293.025 Msun, 1040972.32592 Msun, 161356320.699 Msun, 0]
[4720, 1099176706.43 Msun, 32689872.9199 Msun, 1066486833.51 Msun, 378620350143945109823724212990263689216L]
[4721, 69600686.329 Msun, 1024224.9071 Msun, 68576461.4219 Msun, 0]
[4722, 597639382.203 Msun, 3654978.16848 Msun, 593984404.034 Msun, 316775322842314911739462706153402662912L]
[4723, 560330085.055 Msun, 41804635.3335 Msun, 518525449.722 Msun, 0]
[4724, 48612484.3156 Msun, 205570.370803 Msun, 48406913.9448 Msun, 0]
[4725, 488833743.331 Msun, 34295687.6888 Msun, 454538055.642 Msun, 435460532926790592510263638641887674368L]
[4726, 773413597.636 Msun, 29164820.9345 Msun, 744248776.701 Msun, 2992945378852735483198129272844672040960L]
[4727, 55504262.9964 Msun, 206086.996885 Msun, 55298175.9995 Msun, 0]
[4728, 56459229.1799 Msun, 152575.806607 Msun, 56306653.3733 Msun, 0]
[4729, 554119813.363 Msun, 290402980.101 Msun, 263716833.262 Msun, 0]
[4730, 91753097.7998 Msun, 915162.22781 Msun, 90837935.572 Msun, 149075365598217038400088665703200063488L]
[4731, 701301824.447 Msun, 96622745.7473 Msun, 604679078.7 Msun, 1195519191510203756261051793596005482496L]
[4732, 664484864.067 Msun, 34148429.3297 Msun, 630336434.737 Msun, 744675446801456561739309819238606176256L]
[4733, 122400918.292 Msun, 4409234.36136 Msun, 117991683.931 Msun, 0]
[4734, 8327821739.53 Msun, 358418013.488 Msun, 7969403726.04 Msun, 84713451253818693667067116251221613084672L]
[4735, 894181801.199 Msun, 24201986.6899 Msun, 869979814.509 Msun, 0]
[4736, 60555060.5873 Msun, 550656.843191 Msun, 60004403.7441 Msun, 0]
